,Date,Open,High,Low,Close,Adj_Close,Volume
9389,2018-03-08,43.869999,44.279999,43.767502,44.235001,42.363373,95096400
9390,2018-03-09,44.490002,45.0,44.3475,44.994999,43.091213,128740800
9391,2018-03-12,45.072498,45.5975,45.052502,45.43,43.507809,128828400
9392,2018-03-13,45.647499,45.875,44.810001,44.9925,43.088829,126774000
9393,2018-03-14,45.080002,45.130001,44.452499,44.610001,42.722504,117473600
9394,2018-03-15,44.625,45.060001,44.517502,44.662498,42.772781,90975200
9395,2018-03-16,44.662498,44.779999,44.404999,44.505001,42.621937,157618800
9396,2018-03-19,44.330002,44.3675,43.415001,43.825001,41.970718,133787200
9397,2018-03-20,43.810001,44.200001,43.735001,43.810001,41.95636,78597600
9398,2018-03-21,43.759998,43.772499,42.814999,42.817501,41.005852,148219600
9399,2018-03-22,42.5,43.169998,42.150002,42.212502,40.426441,165963200
9400,2018-03-23,42.0975,42.48,41.235001,41.235001,39.490295,164115200
9401,2018-03-26,42.017502,43.275002,41.610001,43.192501,41.364979,150164800
9402,2018-03-27,43.419998,43.787498,41.73,42.084999,40.304337,163690400
9403,2018-03-28,41.8125,42.505001,41.297501,41.619999,39.859009,166674000
9404,2018-03-29,41.952499,42.9375,41.724998,41.945,40.170258,153594000
9405,2018-04-02,41.66,42.235001,41.1175,41.669998,39.906902,150347200
9406,2018-04-03,41.91,42.1875,41.220001,42.0975,40.316307,121112000
9407,2018-04-04,41.220001,43.002499,41.192501,42.9025,41.087238,138422000
9408,2018-04-05,43.145,43.557499,43.02,43.200001,41.372154,107732800
9409,2018-04-06,42.7425,43.119999,42.049999,42.095001,40.313919,140021200
9410,2018-04-09,42.470001,43.272499,42.462502,42.512501,40.713741,116070800
9411,2018-04-10,43.25,43.5,42.8825,43.3125,41.4799,113634400
9412,2018-04-11,43.057499,43.48,42.924999,43.110001,41.285969,89726400
9413,2018-04-12,43.352501,43.75,43.259998,43.535,41.692986,91557200
9414,2018-04-13,43.695,43.959999,43.462502,43.682499,41.834255,100497200
9415,2018-04-16,43.7575,44.047501,43.7075,43.955002,42.095226,86313600
9416,2018-04-17,44.122501,44.735001,44.102501,44.560001,42.674622,106421600
9417,2018-04-18,44.452499,44.705002,44.220001,44.459999,42.57885,83018000
9418,2018-04-19,43.439999,43.8475,43.165001,43.200001,41.372154,139235200
9419,2018-04-20,42.650002,42.805,41.357498,41.43,39.677052,261964400
9420,2018-04-23,41.7075,41.73,41.022499,41.310001,39.562134,146062000
9421,2018-04-24,41.4175,41.5825,40.305,40.735001,39.011459,134768000
9422,2018-04-25,40.654999,41.355,40.602501,40.912498,39.181446,113528400
9423,2018-04-26,41.029999,41.432499,40.842499,41.055,39.317917,111852000
9424,2018-04-27,41.0,41.0825,40.157501,40.580002,38.863014,142623200
9425,2018-04-30,40.532501,41.814999,40.459999,41.314999,39.566917,169709600
9426,2018-05-01,41.602501,42.299999,41.317501,42.275002,40.486305,214277600
9427,2018-05-02,43.807499,44.4375,43.450001,44.142502,42.274784,266157600
9428,2018-05-03,43.970001,44.375,43.610001,44.2225,42.351391,136272800
9429,2018-05-04,44.5625,46.0625,44.5425,45.9575,44.012981,224805200
9430,2018-05-07,46.294998,46.9175,46.1875,46.290001,44.331421,169805600
9431,2018-05-08,46.247501,46.555,45.9175,46.512501,44.544514,113611200
9432,2018-05-09,46.637501,46.849998,46.305,46.84,44.85815,92844800
9433,2018-05-10,46.935001,47.592499,46.912498,47.509998,45.499794,111957200
9434,2018-05-11,47.372501,47.514999,46.862499,47.147499,45.326744,104848800
9435,2018-05-14,47.252499,47.3825,46.965,47.037498,45.221004,83115200
9436,2018-05-15,46.695,46.767502,46.275002,46.610001,44.810009,94780800
9437,2018-05-16,46.517502,47.115002,46.5,47.044998,45.228199,76732400
9438,2018-05-17,47.0,47.227501,46.59,46.747501,44.942204,69176000
9439,2018-05-18,46.797501,46.952499,46.532501,46.577499,44.778759,73190800
9440,2018-05-21,47.0,47.317501,46.727501,46.907501,45.096024,73603200
9441,2018-05-22,47.095001,47.220001,46.695,46.790001,44.983059,60962800
9442,2018-05-23,46.587502,47.125,46.439999,47.09,45.271473,80233600
9443,2018-05-24,47.192501,47.209999,46.552502,47.037498,45.221004,92936000
9444,2018-05-25,47.057499,47.412498,46.912498,47.145,45.324345,69844000
9445,2018-05-29,46.900002,47.1875,46.717499,46.974998,45.160912,90056400
9446,2018-05-30,46.93,47.0,46.695,46.875,45.064785,74762000
9447,2018-05-31,46.805,47.057499,46.535,46.717499,44.913361,109931200
9448,2018-06-01,46.997501,47.564999,46.9375,47.560001,45.723324,93770000
9449,2018-06-04,47.91,48.355,47.837502,47.9575,46.105465,105064800
9450,2018-06-05,48.267502,48.485001,48.09,48.327499,46.461174,86264000
9451,2018-06-06,48.407501,48.52,47.98,48.494999,46.622215,83734400
9452,2018-06-07,48.535,48.549999,48.084999,48.365002,46.497242,85388800
9453,2018-06-08,47.7925,48.0,47.442501,47.924999,46.074226,106627200
9454,2018-06-11,47.837502,47.9925,47.552502,47.807499,45.961266,73234000
9455,2018-06-12,47.8475,48.1525,47.787498,48.07,46.213631,67644400
9456,2018-06-13,48.105,48.220001,47.610001,47.674999,45.833878,86553600
9457,2018-06-14,47.887501,47.892502,47.555,47.700001,45.85791,86440400
9458,2018-06-15,47.5075,47.540001,47.064999,47.209999,45.386841,246876800
9459,2018-06-18,46.970001,47.305,46.799999,47.185001,45.362812,73939600
9460,2018-06-19,46.285,46.5825,45.862499,46.422501,44.629745,134314000
9461,2018-06-20,46.587502,46.799999,46.432499,46.625,44.824436,82514800
9462,2018-06-21,46.8125,47.087502,46.235001,46.365002,44.574471,102847600
9463,2018-06-22,46.529999,46.537498,46.174999,46.23,44.444691,108801600
9464,2018-06-25,45.849998,46.23,45.182499,45.5425,43.783741,126652400
9465,2018-06-26,45.747501,46.6325,45.634998,46.107498,44.32692,98276800
9466,2018-06-27,46.307499,46.82,46.0075,46.040001,44.262016,101141200
9467,2018-06-28,46.025002,46.552502,45.950001,46.375,44.584084,69460800
9468,2018-06-29,46.572498,46.797501,45.727501,46.2775,44.490341,90950800
9469,2018-07-02,45.955002,46.825001,45.855,46.794998,44.987858,70925200
9470,2018-07-03,46.947498,46.987499,45.884998,45.98,44.204338,55819200
9471,2018-07-05,46.314999,46.602501,46.07,46.349998,44.560055,66416800
9472,2018-07-06,46.355,47.107498,46.299999,46.9925,45.177742,69940800
9473,2018-07-09,47.375,47.669998,47.325001,47.645,45.805035,79026400
9474,2018-07-10,47.677502,47.82,47.544998,47.587502,45.74976,63756400
9475,2018-07-11,47.125,47.445,46.9025,46.970001,45.156109,75326000
9476,2018-07-12,47.3825,47.852501,47.327499,47.7575,45.913197,72164400
9477,2018-07-13,47.77,47.959999,47.724998,47.8325,45.985294,50055600
9478,2018-07-16,47.880001,48.162498,47.605,47.727501,45.88435,60172400
9479,2018-07-17,47.4375,47.967499,47.299999,47.862499,46.01413,62138000
9480,2018-07-18,47.945,47.950001,47.482498,47.599998,45.761768,65573600
9481,2018-07-19,47.422501,48.137501,47.422501,47.970001,46.117489,81147200
9482,2018-07-20,47.945,48.107498,47.5425,47.860001,46.011726,82704800
9483,2018-07-23,47.669998,47.990002,47.389999,47.9025,46.052597,63957600
9484,2018-07-24,48.112499,48.415001,48.012501,48.25,46.386673,74791600
9485,2018-07-25,48.264999,48.712502,48.107498,48.705002,46.8241,66839600
9486,2018-07-26,48.6525,48.990002,48.4025,48.552502,46.677494,76304000
9487,2018-07-27,48.747501,48.797501,47.525002,47.744999,45.901176,96096000
9488,2018-07-30,47.974998,48.049999,47.267502,47.477501,45.644005,84118000
9489,2018-07-31,47.575001,48.035,47.334999,47.572498,45.735325,157492000
9490,2018-08-01,49.782501,50.439999,49.327499,50.375,48.429604,271742800
9491,2018-08-02,50.145,52.095001,50.087502,51.8475,49.845249,249616000
9492,2018-08-03,51.7575,52.185001,51.369999,51.997501,49.989456,133789600
9493,2018-08-06,52.0,52.3125,51.767502,52.267502,50.249031,101701600
9494,2018-08-07,52.330002,52.375,51.689999,51.7775,49.777958,102349600
9495,2018-08-08,51.512501,51.952499,51.130001,51.8125,49.811592,90102000
9496,2018-08-09,52.3825,52.445,51.799999,52.220001,50.203362,93970400
9497,2018-08-10,51.84,52.275002,51.6675,51.8825,50.053829,98444800
9498,2018-08-13,52.327499,52.737499,51.924999,52.217499,50.377018,103563600
9499,2018-08-14,52.540001,52.639999,52.064999,52.4375,50.589256,82992000
9500,2018-08-15,52.305,52.685001,52.0825,52.560001,50.707451,115230400
9501,2018-08-16,52.9375,53.452499,52.8675,53.330002,51.450314,114001600
9502,2018-08-17,53.360001,54.487499,53.290001,54.395,52.477768,141708000
9503,2018-08-20,54.525002,54.794998,53.7775,53.865002,51.966454,121150800
9504,2018-08-21,54.200001,54.297501,53.5075,53.759998,51.86515,104639200
9505,2018-08-22,53.525002,54.09,53.459999,53.762501,51.867565,76072400
9506,2018-08-23,53.662498,54.262501,53.650002,53.872501,51.973686,75532800
9507,2018-08-24,54.150002,54.224998,53.7775,54.040001,52.135277,73905600
9508,2018-08-27,54.287498,54.685001,54.0825,54.485001,52.564594,82100400
9509,2018-08-28,54.752499,55.134998,54.73,54.924999,52.98909,91107200
9510,2018-08-29,55.037498,55.872501,54.852501,55.744999,53.780186,109019200
9511,2018-08-30,55.8125,57.064999,55.599998,56.2575,54.27462,195175200
9512,2018-08-31,56.627499,57.217499,56.5,56.907501,54.901711,173360400
9513,2018-09-04,57.102501,57.294998,56.657501,57.09,55.077782,109560400
9514,2018-09-05,57.247501,57.4175,56.275002,56.717499,54.718403,133332000
9515,2018-09-06,56.557499,56.837502,55.325001,55.775002,53.809139,137160000
9516,2018-09-07,55.462502,56.342499,55.177502,55.325001,53.374989,150479200
9517,2018-09-10,55.237499,55.462502,54.1175,54.5825,52.658661,158066000
9518,2018-09-11,54.502499,56.075001,54.139999,55.962502,53.990025,142996000
9519,2018-09-12,56.235001,56.25,54.959999,55.267502,53.319527,197114800
9520,2018-09-13,55.880001,57.087502,55.642502,56.602501,54.60746,166825600
9521,2018-09-14,56.4375,56.709999,55.630001,55.959999,53.98761,127997200
9522,2018-09-17,55.537498,55.737499,54.317501,54.470001,52.550129,148780400
9523,2018-09-18,54.447498,55.462502,54.279999,54.560001,52.636959,126286800
9524,2018-09-19,54.625,54.904999,53.825001,54.592499,52.668304,108495200
9525,2018-09-20,55.060001,55.57,54.787498,55.0075,53.06868,106435200
9526,2018-09-21,55.195,55.34,54.322498,54.415001,52.497063,384986800
9527,2018-09-24,54.205002,55.314999,54.157501,55.197498,53.251972,110773600
9528,2018-09-25,54.9375,55.705002,54.924999,55.547501,53.589653,98217600
9529,2018-09-26,55.25,55.9375,54.939999,55.105,53.16275,95938800
9530,2018-09-27,55.955002,56.610001,55.884998,56.237499,54.255333,120724800
9531,2018-09-28,56.197498,56.459999,56.005001,56.435001,54.445866,91717600
9532,2018-10-01,56.987499,57.355,56.587502,56.814999,54.812466,94403200
9533,2018-10-02,56.8125,57.5,56.657501,57.32,55.299675,99152800
9534,2018-10-03,57.512501,58.3675,57.445,58.017502,55.972591,114619200
9535,2018-10-04,57.695,58.087502,56.682499,56.997501,54.988544,128168000
9536,2018-10-05,56.990002,57.102501,55.145,56.072498,54.096138,134322000
9537,2018-10-08,55.552502,56.200001,55.049999,55.942501,53.970726,118655600
9538,2018-10-09,55.91,56.817501,55.5625,56.717499,54.718403,107564000
9539,2018-10-10,56.365002,56.587502,54.012501,54.09,52.183525,167962400
9540,2018-10-11,53.630001,54.875,53.080002,53.612499,51.722847,212497600
9541,2018-10-12,55.105,55.720001,54.209999,55.5275,53.570354,161351600
9542,2018-10-15,55.290001,55.4575,54.317501,54.34,52.424709,123164000
9543,2018-10-16,54.732498,55.747501,54.189999,55.537498,53.579998,116736000
9544,2018-10-17,55.575001,55.66,54.834999,55.297501,53.348457,91541600
9545,2018-10-18,54.465,54.935001,53.25,54.005001,52.101521,130325200
9546,2018-10-19,54.514999,55.314999,54.357498,54.827499,52.895027,132314800
9547,2018-10-22,54.947498,55.84,54.735001,55.162498,53.21822,115168400
9548,2018-10-23,53.9575,55.8125,53.674999,55.682499,53.719883,155071200
9549,2018-10-24,55.650002,56.057499,53.634998,53.772499,51.877205,163702000
9550,2018-10-25,54.427502,55.345001,54.1875,54.950001,53.013203,119423200
9551,2018-10-26,53.974998,55.047501,53.1675,54.075001,52.169052,189033600
9552,2018-10-29,54.797501,54.922501,51.522499,53.060001,51.189823,183742000
9553,2018-10-30,52.787498,53.794998,52.317501,53.325001,51.445484,146640000
9554,2018-10-31,54.220001,55.112499,54.154999,54.715,52.786491,153435600
9555,2018-11-01,54.762501,55.59,54.202499,55.555,53.596882,233292800
9556,2018-11-02,52.387501,53.412498,51.357498,51.869999,50.041771,365314800
9557,2018-11-05,51.075001,51.0975,49.5425,50.397499,48.621166,264654800
9558,2018-11-06,50.48,51.18,50.422501,50.942501,49.146961,127531600
9559,2018-11-07,51.4925,52.514999,51.032501,52.487499,50.637505,133697600
9560,2018-11-08,52.494999,52.529999,51.6875,52.122501,50.460823,101450400
9561,2018-11-09,51.387501,51.502499,50.5625,51.1175,49.487858,137463200
9562,2018-11-12,49.75,49.962502,48.447498,48.5425,46.994949,204542000
9563,2018-11-13,47.907501,49.294998,47.862499,48.057499,46.525417,187531600
9564,2018-11-14,48.474998,48.619999,46.482498,46.700001,45.211197,243204000
9565,2018-11-15,47.0975,47.9925,46.724998,47.852501,46.32695,185915200
9566,2018-11-16,47.625,48.7425,47.365002,48.3825,46.840054,147713200
9567,2018-11-19,47.5,47.674999,46.247501,46.465,44.983685,167701200
9568,2018-11-20,44.592499,45.3675,43.877499,44.244999,42.834457,271300800
9569,2018-11-21,44.932499,45.067501,44.137501,44.195,42.786049,124496800
9570,2018-11-23,43.735001,44.150002,43.025002,43.072498,41.699341,94496000
9571,2018-11-26,43.560001,43.737499,42.564999,43.654999,42.263271,179994000
9572,2018-11-27,42.877499,43.692501,42.720001,43.560001,42.171303,165549600
9573,2018-11-28,44.182499,45.322498,43.732498,45.235001,43.792892,184250000
9574,2018-11-29,45.665001,45.700001,44.424999,44.887501,43.456474,167080000
9575,2018-11-30,45.072498,45.0825,44.2575,44.645,43.221706,158126000
9576,2018-12-03,46.115002,46.235001,45.302502,46.205002,44.731972,163210000
9577,2018-12-04,45.237499,45.5975,44.067501,44.172501,42.764275,165377200
9578,2018-12-06,42.939999,43.695,42.605,43.68,42.287472,172393600
9579,2018-12-07,43.372501,43.622501,42.075001,42.122501,40.779621,169126400
9580,2018-12-10,41.25,42.522499,40.8325,42.400002,41.048279,248104000
9581,2018-12-11,42.915001,42.947498,41.75,42.157501,40.813507,189126800
9582,2018-12-12,42.599998,42.98,42.255001,42.275002,40.927265,142510800
9583,2018-12-13,42.622501,43.142502,42.387501,42.737499,41.375015,127594400
9584,2018-12-14,42.25,42.27,41.32,41.369999,40.051109,162814800
9585,2018-12-17,41.362499,42.087502,40.682499,40.985001,39.678383,177151600
9586,2018-12-18,41.345001,41.8825,41.0975,41.517502,40.193909,135366000
9587,2018-12-19,41.5,41.862499,39.772499,40.2225,38.940189,196189200
9588,2018-12-20,40.099998,40.5275,38.825001,39.2075,37.957558,259092000
9589,2018-12-21,39.215,39.540001,37.407501,37.682499,36.481174,382978400
9590,2018-12-24,37.037498,37.887501,36.647499,36.7075,35.537262,148676800
9591,2018-12-26,37.075001,39.307499,36.68,39.2925,38.039848,234330000
9592,2018-12-27,38.959999,39.192501,37.517502,39.037498,37.792969,212468400
9593,2018-12-28,39.375,39.630001,38.637501,39.057499,37.812336,169165600
9594,2018-12-31,39.6325,39.84,39.119999,39.435001,38.177807,140014000
9595,2019-01-02,38.7225,39.712502,38.557499,39.48,38.221371,148158800
9596,2019-01-03,35.994999,36.43,35.5,35.547501,34.414234,365248800
9597,2019-01-04,36.1325,37.137501,35.950001,37.064999,35.883354,234428400
9598,2019-01-07,37.174999,37.2075,36.474998,36.982498,35.80349,219111200
9599,2019-01-08,37.389999,37.955002,37.130001,37.6875,36.486012,164101200
9600,2019-01-09,37.822498,38.6325,37.407501,38.327499,37.10561,180396400
9601,2019-01-10,38.125,38.4925,37.715,38.450001,37.224205,143122800
9602,2019-01-11,38.220001,38.424999,37.877499,38.072498,36.858738,108092800
9603,2019-01-14,37.712502,37.817501,37.305,37.5,36.304485,129756800
9604,2019-01-15,37.567501,38.3475,37.512501,38.267502,37.047531,114843600
9605,2019-01-16,38.27,38.970001,38.25,38.735001,37.500118,122278800
9606,2019-01-17,38.549999,39.415001,38.314999,38.965,37.722786,119284800
9607,2019-01-18,39.375,39.470001,38.994999,39.205002,37.955132,135004000
9608,2019-01-22,39.102501,39.182499,38.154999,38.325001,37.103195,121576000
9609,2019-01-23,38.537498,38.785,37.924999,38.48,37.253239,92522400
9610,2019-01-24,38.5275,38.619999,37.935001,38.174999,36.95797,101766000
9611,2019-01-25,38.869999,39.532501,38.580002,39.439999,38.182636,134142000
9612,2019-01-28,38.947498,39.0825,38.415001,39.075001,37.829277,104768400
9613,2019-01-29,39.0625,39.532501,38.5275,38.669998,37.437191,166348800
9614,2019-01-30,40.8125,41.537498,40.057499,41.3125,39.995449,244439200
9615,2019-01-31,41.5275,42.25,41.139999,41.610001,40.283463,162958400
9616,2019-02-01,41.740002,42.244999,41.482498,41.630001,40.302826,130672400
9617,2019-02-04,41.852501,42.915001,41.82,42.8125,41.447632,125982000
9618,2019-02-05,43.215,43.77,43.087502,43.544998,42.156773,144406400
9619,2019-02-06,43.662498,43.892502,43.212502,43.560001,42.171303,112958400
9620,2019-02-07,43.099998,43.485001,42.584999,42.735001,41.372597,126966800
9621,2019-02-08,42.247501,42.665001,42.105,42.602501,41.421207,95280000
9622,2019-02-11,42.762501,42.802502,42.3125,42.357498,41.183002,83973600
9623,2019-02-12,42.525002,42.75,42.424999,42.7225,41.537891,89134000
9624,2019-02-13,42.8475,43.119999,42.48,42.544998,41.365299,89960800
9625,2019-02-14,42.427502,42.814999,42.345001,42.700001,41.516006,87342800
9626,2019-02-15,42.8125,42.924999,42.4375,42.605,41.423641,98507200
9627,2019-02-19,42.427502,42.860001,42.372501,42.732498,41.547596,75891200
9628,2019-02-20,42.797501,43.330002,42.747501,43.0075,41.81498,104457600
9629,2019-02-21,42.950001,43.092499,42.575001,42.764999,41.579205,68998800
9630,2019-02-22,42.895,43.25,42.845001,43.2425,42.043468,75652800
9631,2019-02-25,43.540001,43.967499,43.487499,43.557499,42.349728,87493600
9632,2019-02-26,43.427502,43.825001,43.2925,43.5825,42.374039,68280800
9633,2019-02-27,43.302502,43.75,43.182499,43.717499,42.505295,111341600
9634,2019-02-28,43.580002,43.727501,43.23,43.287498,42.087208,112861600
9635,2019-03-01,43.57,43.787498,43.2225,43.7425,42.529602,103544800
9636,2019-03-04,43.922501,44.4375,43.4925,43.962502,42.743507,109744800
9637,2019-03-05,43.985001,44.0,43.634998,43.8825,42.665714,78949600
9638,2019-03-06,43.6675,43.872501,43.485001,43.630001,42.420219,83241600
9639,2019-03-07,43.467499,43.610001,43.005001,43.125,41.929214,99185600
9640,2019-03-08,42.580002,43.267502,42.375,43.227501,42.028873,95997600
9641,2019-03-11,43.872501,44.779999,43.837502,44.724998,43.484856,128044000
9642,2019-03-12,45.0,45.6675,44.842499,45.227501,43.973427,129870400
9643,2019-03-13,45.5625,45.825001,45.23,45.427502,44.167881,124130000
9644,2019-03-14,45.974998,46.025002,45.639999,45.932499,44.658871,94318000
9645,2019-03-15,46.212502,46.8325,45.935001,46.529999,45.239807,156171600
9646,2019-03-18,46.450001,47.0975,46.447498,47.005001,45.70163,104879200
9647,2019-03-19,47.087502,47.247501,46.48,46.6325,45.33947,126585600
9648,2019-03-20,46.557499,47.372501,46.182499,47.040001,45.735668,124140800
9649,2019-03-21,47.505001,49.0825,47.452499,48.772499,47.420132,204136800
9650,2019-03-22,48.834999,49.422501,47.695,47.762501,46.438137,169630800
9651,2019-03-25,47.877499,47.994999,46.650002,47.185001,45.876652,175381200
9652,2019-03-26,47.915001,48.220001,46.145,46.697498,45.40266,199202000
9653,2019-03-27,47.1875,47.439999,46.637501,47.1175,45.81102,119393600
9654,2019-03-28,47.237499,47.389999,46.8825,47.18,45.87178,83121600
9655,2019-03-29,47.4575,47.52,47.134998,47.487499,46.170761,94256000
9656,2019-04-01,47.91,47.919998,47.095001,47.810001,46.484314,111448000
9657,2019-04-02,47.772499,48.615002,47.762501,48.505001,47.160042,91062800
9658,2019-04-03,48.3125,49.125,48.287498,48.837502,47.48333,93087200
9659,2019-04-04,48.697498,49.092499,48.285,48.922501,47.565968,76457200
9660,2019-04-05,49.112499,49.275002,48.982498,49.25,47.884388,74106400
9661,2019-04-08,49.105,50.057499,49.084999,50.025002,48.637897,103526800
9662,2019-04-09,50.080002,50.712502,49.807499,49.875,48.492058,143072800
9663,2019-04-10,49.669998,50.185001,49.544998,50.154999,48.76429,86781200
9664,2019-04-11,50.212502,50.25,49.610001,49.737499,48.35836,83603200
9665,2019-04-12,49.799999,50.035,49.052502,49.717499,48.338921,111042800
9666,2019-04-15,49.645,49.962502,49.502499,49.807499,48.42643,70146400
9667,2019-04-16,49.865002,50.342499,49.639999,49.8125,48.431297,102785600
9668,2019-04-17,49.884998,50.845001,49.6525,50.782501,49.374393,115627200
9669,2019-04-18,50.779999,51.037498,50.630001,50.965,49.551838,96783200
9670,2019-04-22,50.7075,51.235001,50.584999,51.1325,49.71468,77758000
9671,2019-04-23,51.107498,51.9375,50.974998,51.869999,50.43174,93292000
9672,2019-04-24,51.84,52.119999,51.762501,51.790001,50.353958,70162400
9673,2019-04-25,51.7075,51.939999,51.279999,51.32,49.896988,74172800
9674,2019-04-26,51.224998,51.25,50.529999,51.075001,49.658783,74596400
9675,2019-04-29,51.099998,51.4925,50.965,51.1525,49.734135,88818800
9676,2019-04-30,50.764999,50.849998,49.7775,50.1675,48.776451,186139600
9677,2019-05-01,52.470001,53.827499,52.307499,52.630001,51.170662,259309200
9678,2019-05-02,52.459999,53.162498,52.032501,52.287498,50.837662,127985200
9679,2019-05-03,52.7225,52.959999,52.557499,52.9375,51.469643,83569600
9680,2019-05-06,51.072498,52.209999,50.875,52.119999,50.674801,129772400
9681,2019-05-07,51.470001,51.855,50.2075,50.715,49.308765,155054800
9682,2019-05-08,50.474998,51.334999,50.4375,50.724998,49.318485,105358000
9683,2019-05-09,50.099998,50.419998,49.165001,50.18,48.788597,139634400
9684,2019-05-10,49.355,49.712502,48.192501,49.294998,48.112713,164834800
9685,2019-05-13,46.927502,47.369999,45.712502,46.43,45.316418,229722400
9686,2019-05-14,46.602501,47.424999,46.352501,47.165001,46.033798,146118800
9687,2019-05-15,46.567501,47.9375,46.505001,47.73,46.585243,106178800
9688,2019-05-16,47.477501,48.1175,47.209999,47.52,46.380283,132125600
9689,2019-05-17,46.732498,47.724998,46.689999,47.25,46.116756,131516400
9690,2019-05-20,45.880001,46.087502,45.07,45.772499,44.674698,154449200
9691,2019-05-21,46.305,47.0,46.174999,46.650002,45.531147,113459200
9692,2019-05-22,46.165001,46.427502,45.637501,45.695,44.599049,118994400
9693,2019-05-23,44.950001,45.134998,44.452499,44.915001,43.837757,146118800
9694,2019-05-24,45.049999,45.535,44.654999,44.7425,43.669399,94858800
9695,2019-05-28,44.73,45.147499,44.477501,44.557499,43.488831,111792800
9696,2019-05-29,44.105,44.837502,44.0,44.345001,43.281429,113924800
9697,2019-05-30,44.487499,44.807499,44.1675,44.575001,43.50592,84873600
9698,2019-05-31,44.057499,44.497501,43.747501,43.767502,42.717789,108174400
9699,2019-06-03,43.900002,44.48,42.567501,43.325001,42.285892,161584400
9700,2019-06-04,43.860001,44.9575,43.630001,44.91,43.832882,123872000
9701,2019-06-05,46.07,46.247501,45.285,45.634998,44.540489,119093600
9702,2019-06-06,45.77,46.3675,45.537498,46.305,45.194416,90105200
9703,2019-06-07,46.627499,47.98,46.442501,47.537498,46.397366,122737600
9704,2019-06-10,47.952499,48.842499,47.904999,48.145,46.990288,104883600
9705,2019-06-11,48.715,49.0,48.400002,48.702499,47.534416,107731600
9706,2019-06-12,48.487499,48.9925,48.3475,48.547501,47.383137,73012800
9707,2019-06-13,48.674999,49.197498,48.400002,48.537498,47.373371,86698400
9708,2019-06-14,47.887501,48.397499,47.575001,48.185001,47.029335,75046000
9709,2019-06-17,48.224998,48.740002,48.0425,48.4725,47.309944,58676400
9710,2019-06-18,49.012501,50.072498,48.802502,49.612499,48.422588,106204000
9711,2019-06-19,49.919998,49.970001,49.327499,49.467499,48.281071,84496800
9712,2019-06-20,50.092499,50.1525,49.5075,49.865002,48.669041,86056000
9713,2019-06-21,49.700001,50.212502,49.537498,49.695,48.503113,191202400
9714,2019-06-24,49.634998,50.040001,49.5425,49.645,48.454315,72881600
9715,2019-06-25,49.607498,49.814999,48.822498,48.892502,47.719864,84281200
9716,2019-06-26,49.442501,50.247501,49.337502,49.950001,48.752003,104270000
9717,2019-06-27,50.072498,50.392502,49.892502,49.935001,48.737362,83598800
9718,2019-06-28,49.669998,49.875,49.262501,49.48,48.29327,124442400
9719,2019-07-01,50.7925,51.122501,50.162498,50.387501,49.179008,109012000
9720,2019-07-02,50.352501,50.782501,50.34,50.682499,49.46693,67740800
9721,2019-07-03,50.82,51.110001,50.672501,51.102501,49.876858,45448000
9722,2019-07-05,50.837502,51.27,50.724998,51.057499,49.832935,69062000
9723,2019-07-08,50.202499,50.349998,49.602501,50.005001,48.805687,101354400
9724,2019-07-09,49.799999,50.377499,49.702499,50.310001,49.103367,82312000
9725,2019-07-10,50.462502,50.932499,50.389999,50.807499,49.588932,71588400
9726,2019-07-11,50.827499,51.0975,50.427502,50.4375,49.227814,80767200
9727,2019-07-12,50.612499,51.0,50.549999,50.825001,49.606018,70380800
9728,2019-07-15,51.022499,51.467499,51.0,51.302502,50.072063,67789600
9729,2019-07-16,51.147499,51.5275,50.875,51.125,49.898819,67467200
9730,2019-07-17,51.012501,51.272499,50.817501,50.837502,49.618217,56430000
9731,2019-07-18,51.0,51.470001,50.924999,51.415001,50.18187,74162400
9732,2019-07-19,51.447498,51.625,50.59,50.647499,49.432766,83717200
9733,2019-07-22,50.912498,51.807499,50.9025,51.805,50.562515,89111600
9734,2019-07-23,52.115002,52.227501,51.822498,52.209999,50.95779,73420800
9735,2019-07-24,51.9175,52.287498,51.7925,52.1675,50.916317,59966400
9736,2019-07-25,52.2225,52.310001,51.682499,51.755001,50.51371,55638400
9737,2019-07-26,51.869999,52.432499,51.785,51.935001,50.689396,70475600
9738,2019-07-29,52.115002,52.66,52.110001,52.419998,51.162762,86693600
9739,2019-07-30,52.189999,52.540001,51.827499,52.195,50.943161,135742800
9740,2019-07-31,54.105,55.342499,52.825001,53.259998,51.982613,277125600
9741,2019-08-01,53.474998,54.5075,51.685001,52.107498,50.857754,216071600
9742,2019-08-02,51.3825,51.607498,50.407501,51.005001,49.781696,163448400
9743,2019-08-05,49.497501,49.662498,48.145,48.334999,47.175735,209572000
9744,2019-08-06,49.077499,49.517502,48.509998,49.25,48.068787,143299200
9745,2019-08-07,48.852501,49.889999,48.455002,49.759998,48.566555,133457600
9746,2019-08-08,50.049999,50.8825,49.8475,50.857498,49.637733,108038000
9747,2019-08-09,50.325001,50.689999,49.822498,50.247501,49.228699,98478800
9748,2019-08-12,49.904999,50.512501,49.787498,50.119999,49.103783,89927600
9749,2019-08-13,50.255001,53.035,50.119999,52.2425,51.183254,188874000
9750,2019-08-14,50.790001,51.610001,50.647499,50.6875,49.659779,146189600
9751,2019-08-15,50.865002,51.285,49.9175,50.435001,49.412392,108909600
9752,2019-08-16,51.07,51.790001,50.959999,51.625,50.57827,110481600
